matchID,teamID,Goal,X,Y,C,Angle,Distance
2.0,Manchester City,1,17.799999999999997,48.8,1.2000000000000028,0.3861273323550785,18.706269002663248
2.0,Manchester City,0,25.400000000000006,35.7,14.299999999999997,0.24396055654101276,28.243334169322154
2.0,Manchester City,0,4.799999999999997,61.0,11.0,0.5288758921729882,8.747805439080134
2.0,Manchester City,1,11.5,50.0,0.0,0.5886070374795265,12.075
3.0,Southampton,0,8.299999999999997,47.2,2.799999999999997,0.7694023366475913,8.903012130734178
3.0,Crystal Palace,1,8.0,56.1,6.100000000000001,0.7007803004796311,9.288768755868563
3.0,Southampton,0,3.0,32.4,17.6,0.17905005766760923,11.865753241998586
3.0,Crystal Palace,0,9.5,51.1,1.1000000000000014,0.7004127737264704,10.000592482448226
3.0,Southampton,0,12.099999999999994,60.6,10.600000000000001,0.444037380979487,14.452997094028623
3.0,Southampton,0,7.700000000000003,52.0,2.0,0.8342814498515548,8.188847599021491
3.0,Southampton,0,13.299999999999997,57.3,7.299999999999997,0.46424887618307376,14.749110142649283
3.0,Southampton,0,9.900000000000006,66.0,16.0,0.3589165096451809,14.704285939820409
3.0,Southampton,0,21.400000000000006,77.0,27.0,0.20289624759101618,28.51146085348838
3.0,Crystal Palace,0,10.099999999999994,41.0,9.0,0.5273710726319776,12.11150382900488
3.0,Crystal Palace,0,9.0,45.0,5.0,0.6747302235506376,9.993247720335965
3.0,Southampton,0,26.5,56.1,6.100000000000001,0.2565071121219902,28.106082081997837
3.0,Crystal Palace,0,9.299999999999997,62.5,12.5,0.449997840603319,12.703182672070804
3.0,Southampton,0,8.700000000000003,47.5,2.5,0.7436841301784203,9.278407729777781
4.0,Fulham,0,20.5,27.4,22.6,0.23240193440454593,26.05996402530134
4.0,Arsenal,0,15.200000000000003,60.2,10.200000000000003,0.3886806750279072,17.282317552920965
4.0,Arsenal,0,4.599999999999994,49.3,0.7000000000000028,1.2914843248863663,4.85138382319931
4.0,Arsenal,1,2.5999999999999943,47.0,3.0,1.6774874734392864,3.35490685414662
4.0,Fulham,0,6.700000000000003,34.2,15.799999999999997,0.3488754137312016,12.44845873994046
4.0,Arsenal,0,13.700000000000003,48.7,1.2999999999999972,0.4967461518198385,14.409797014531469
4.0,Arsenal,0,18.200000000000003,52.1,2.1000000000000014,0.3766523024592194,19.158687976998845
4.0,Arsenal,0,19.700000000000003,49.7,0.29999999999999716,0.35022486233161687,20.685919123887153
4.0,Arsenal,0,7.599999999999994,65.1,15.099999999999994,0.3791297227682764,12.649688731348286
4.0,Arsenal,1,5.099999999999994,48.2,1.7999999999999972,1.1691435096084695,5.481325113510413
4.0,Fulham,0,18.700000000000003,31.9,18.1,0.2744128535239215,22.889920270721785
4.0,Arsenal,1,12.799999999999997,63.6,13.600000000000001,0.3813048712106121,16.08661555455342
4.0,Arsenal,0,26.099999999999994,40.8,9.200000000000003,0.25378772913402664,28.04985606023674
4.0,Fulham,0,19.700000000000003,65.5,15.5,0.28543699923832183,23.008147469972464
4.0,Arsenal,0,20.599999999999994,53.1,3.1000000000000014,0.33248963960153244,21.72365358313375
4.0,Arsenal,0,3.4000000000000057,35.8,14.200000000000003,0.29978875150741435,9.896352863555345
4.0,Arsenal,0,3.5999999999999943,38.2,11.799999999999997,0.43386639129924814,8.550865453274302
4.0,Fulham,0,40.4,29.2,20.8,0.15642503686329032,44.52243030203989
5.0,Liverpool,0,12.5,34.7,15.299999999999997,0.35676287381662436,16.46719921541001
5.0,Liverpool,1,11.5,50.0,0.0,0.5886070374795265,12.075
5.0,Liverpool,0,14.0,32.2,17.799999999999997,0.3094469394279466,18.707081546836747
5.0,Leeds United,1,15.799999999999997,60.7,10.700000000000003,0.3731398520550084,17.988888931782302
5.0,Liverpool,1,5.400000000000006,54.2,4.200000000000003,1.0076024523390819,6.292996106784118
5.0,Liverpool,0,26.599999999999994,37.4,12.600000000000001,0.24046535616048495,29.106030303014524
5.0,Liverpool,0,6.400000000000006,35.9,14.100000000000001,0.4018149596464554,11.364665635204588
5.0,Leeds United,1,11.700000000000003,36.0,14.0,0.387497708059545,15.288270830934415
5.0,Liverpool,1,13.0,39.2,10.799999999999997,0.4225721396850133,15.349361550240452
5.0,Liverpool,0,15.099999999999994,55.7,5.700000000000003,0.4320265593231576,16.28213898724611
5.0,Liverpool,0,13.799999999999997,56.0,6.0,0.46432564758079103,15.005668928774883
5.0,Liverpool,0,10.900000000000006,54.3,4.299999999999997,0.588964961932205,11.78134330201782
5.0,Leeds United,0,26.099999999999994,43.3,6.700000000000003,0.25917468245928466,27.74887475196066
5.0,Liverpool,0,8.5,40.9,9.100000000000001,0.5730372294483393,10.707140141046068
5.0,Liverpool,0,11.400000000000006,57.6,7.600000000000001,0.5164807660631431,12.949305000655446
5.0,Liverpool,0,13.299999999999997,67.9,17.900000000000006,0.311945275733428,18.176755761136256
5.0,Liverpool,0,22.299999999999997,59.1,9.100000000000001,0.29216766520706566,24.150557964568847
5.0,Leeds United,1,11.200000000000003,42.1,7.899999999999999,0.517365574081912,12.832218241597984
5.0,Liverpool,0,13.299999999999997,33.3,16.700000000000003,0.3289608982252082,17.687629858180546
5.0,Liverpool,0,21.200000000000003,62.7,12.700000000000003,0.2878951919633707,23.74136948450953
5.0,Liverpool,0,15.599999999999994,45.1,4.899999999999999,0.4248217027209088,16.68677994701194
5.0,Leeds United,0,30.599999999999994,52.1,2.1000000000000014,0.2264466183062691,32.15898202679929
5.0,Liverpool,0,13.900000000000006,53.1,3.1000000000000014,0.48307785860871744,14.733439856326838
5.0,Liverpool,0,20.799999999999997,36.0,14.0,0.28464083630155373,23.659999999999997
5.0,Liverpool,0,23.299999999999997,44.3,5.700000000000003,0.29057340309066193,24.74395380694039
5.0,Liverpool,0,12.5,58.2,8.200000000000003,0.4739972925715185,14.165963610005498
5.0,Liverpool,1,11.5,50.0,0.0,0.5886070374795265,12.075
5.0,Leeds United,0,9.400000000000006,54.9,4.899999999999999,0.654449348579947,10.371167967013172
6.0,Tottenham Hotspur,0,22.799999999999997,70.3,20.299999999999997,0.23441100387559152,27.335537766797266
6.0,Everton,0,4.099999999999994,65.2,15.200000000000003,0.29757987463619834,10.777171474927918
6.0,Everton,0,28.900000000000006,46.3,3.700000000000003,0.2386029725796496,30.440155222994516
6.0,Tottenham Hotspur,0,10.0,71.7,21.700000000000003,0.2542115917488961,17.584112857918083
6.0,Everton,0,15.5,35.5,14.5,0.3367383587649571,18.8070797839537
6.0,Everton,0,12.799999999999997,71.1,21.099999999999994,0.2700987500079922,19.20246924226152
6.0,Tottenham Hotspur,0,12.700000000000003,41.3,8.700000000000003,0.4612389811196725,14.484517596385462
6.0,Everton,0,25.599999999999994,41.5,8.5,0.2599935976614145,27.441939162530037
6.0,Tottenham Hotspur,0,11.599999999999994,48.8,1.2000000000000028,0.5817504927443113,12.204949815546142
6.0,Tottenham Hotspur,0,4.799999999999997,40.2,9.799999999999997,0.6118071055780099,8.122715063327036
6.0,Everton,0,19.400000000000006,60.2,10.200000000000003,0.322980357432136,21.42180664649927
6.0,Everton,0,12.400000000000006,56.9,6.899999999999999,0.49573398016150105,13.770825138676337
6.0,Everton,0,4.799999999999997,58.8,8.799999999999997,0.6897357826486994,7.623647421018363
6.0,Everton,0,13.099999999999994,57.6,7.600000000000001,0.4659728269977692,14.615184740536119
6.0,Everton,1,8.400000000000006,50.9,0.8999999999999986,0.7840321700207864,8.839379220284652
6.0,Tottenham Hotspur,0,13.200000000000003,49.7,0.29999999999999716,0.5162603909434178,13.861371685370827
6.0,Everton,0,17.799999999999997,68.6,18.599999999999994,0.2765175421736283,22.259474387325497
6.0,Everton,0,9.799999999999997,71.5,21.5,0.25598702632019626,17.354674442351257
6.0,Everton,0,12.099999999999994,67.4,17.400000000000006,0.3250783344195646,17.009794972309333
6.0,Everton,0,24.400000000000006,41.9,8.100000000000001,0.2726490240554463,26.155393803190965
6.0,Tottenham Hotspur,0,6.400000000000006,46.4,3.6000000000000014,0.9228138737125234,7.115757162804257
6.0,Tottenham Hotspur,0,3.299999999999997,38.5,11.5,0.4356754998671088,8.239044240687143
6.0,Tottenham Hotspur,0,8.0,44.9,5.100000000000001,0.7340276210289686,9.030460951690118
6.0,Everton,0,13.0,36.4,13.600000000000001,0.37875060470431515,16.262475211356975
7.0,West Brom,0,3.0999999999999943,41.6,8.399999999999999,0.7228407581520347,6.356620564419427
7.0,West Brom,0,19.5,31.6,18.4,0.2665652997090903,23.712174615585134
7.0,West Brom,0,17.400000000000006,24.8,25.2,0.2233805887667634,24.53767103862957
7.0,Leicester City,0,10.700000000000003,46.0,4.0,0.6024141436282628,11.53192199938935
7.0,Leicester City,0,11.700000000000003,35.7,14.299999999999997,0.3818805564729196,15.405137130191346
7.0,Leicester City,0,13.799999999999997,66.6,16.599999999999994,0.3267377258885567,18.06610638737633
7.0,Leicester City,0,9.299999999999997,64.7,14.700000000000003,0.391289930553958,13.662110012732292
7.0,Leicester City,0,12.700000000000003,30.7,19.3,0.29450760732812165,18.308447503816375
7.0,Leicester City,0,13.099999999999994,64.0,14.0,0.3712752209774739,16.492726427125376
7.0,West Brom,0,18.900000000000006,61.8,11.799999999999997,0.3193848468608482,21.275641588445698
7.0,West Brom,0,5.799999999999997,72.3,22.299999999999997,0.18841110593388638,15.722376569717438
7.0,Leicester City,1,4.900000000000006,48.5,1.5,1.2142850273153085,5.2365685329230685
7.0,Leicester City,0,21.599999999999994,63.3,13.299999999999997,0.2807474573074338,24.271761884955936
7.0,Leicester City,0,16.200000000000003,38.3,11.700000000000003,0.3570504528769044,18.632662853172654
7.0,Leicester City,0,29.299999999999997,50.3,0.29999999999999716,0.23681037193468846,30.76561798501697
7.0,Leicester City,1,11.5,50.0,0.0,0.5886070374795265,12.075
7.0,Leicester City,0,13.5,70.9,20.900000000000006,0.27195313771203106,19.633717172252435
7.0,Leicester City,1,11.5,50.0,0.0,0.5886070374795265,12.075
7.0,West Brom,0,11.700000000000003,42.9,7.100000000000001,0.5151963477788355,13.12324083448902
7.0,West Brom,0,26.700000000000003,42.8,7.200000000000003,0.2527810723458256,28.422941877997083
8.0,Newcastle United,0,10.099999999999994,61.8,11.799999999999997,0.45693204651496006,13.087968711759661
8.0,West Ham United,0,10.099999999999994,59.7,9.700000000000003,0.5098710164611044,12.337708458218644
8.0,Newcastle United,0,16.700000000000003,55.0,5.0,0.3987605650420687,17.83364026215624
8.0,Newcastle United,0,10.5,59.0,9.0,0.5156681005013012,12.480910423522797
8.0,Newcastle United,0,28.599999999999994,62.5,12.5,0.22636967499628002,31.10974967755285
8.0,Newcastle United,0,12.400000000000006,56.0,6.0,0.5076353266026644,13.59155620228972
8.0,West Ham United,0,12.099999999999994,64.3,14.299999999999997,0.3776833829984473,15.742110722517479
8.0,West Ham United,0,8.400000000000006,53.2,3.200000000000003,0.7541911222281942,9.06194239663882
8.0,West Ham United,0,22.200000000000003,61.2,11.200000000000003,0.28474162976350936,24.42037059505855
8.0,Newcastle United,0,14.400000000000006,36.5,13.5,0.36205515762600016,17.481848443457007
8.0,Newcastle United,0,14.400000000000006,52.4,2.3999999999999986,0.4704323290416166,15.200263155616753
8.0,West Ham United,0,12.700000000000003,68.4,18.400000000000006,0.3074070450624115,17.91267219037964
8.0,West Ham United,0,11.5,49.1,0.8999999999999986,0.587415682563668,12.089162502009806
8.0,Newcastle United,0,13.0,53.0,3.0,0.5145691046572908,13.788582233137678
8.0,West Ham United,0,11.5,39.0,11.0,0.44881838556356274,14.033108173173895
8.0,Newcastle United,0,15.200000000000003,79.3,29.299999999999997,0.1910513940615072,24.848211706277777
8.0,West Ham United,0,19.5,28.8,21.2,0.2464748909917287,24.680235513462996
8.0,Newcastle United,1,2.4000000000000057,46.4,3.6000000000000014,1.6556816302952422,3.438895171417709
8.0,West Ham United,0,5.299999999999997,50.3,0.29999999999999716,1.162726456761514,5.568415393987769
8.0,West Ham United,0,3.4000000000000057,40.2,9.799999999999997,0.5795444743883563,7.302177757354309
8.0,Newcastle United,0,24.099999999999994,56.3,6.299999999999997,0.28018529955764737,25.63419688619091
8.0,Newcastle United,0,19.200000000000003,71.5,21.5,0.2457600536362965,24.530108540322445
8.0,Newcastle United,0,18.099999999999994,46.8,3.200000000000003,0.3762595459212793,19.118483857251853
8.0,West Ham United,0,26.200000000000003,52.8,2.799999999999997,0.2634117886575576,27.570137830631175
8.0,West Ham United,0,21.400000000000006,37.1,12.899999999999999,0.2848077774049771,23.983517777840685
8.0,West Ham United,0,25.5,64.2,14.200000000000003,0.24356827055034774,28.321255710155224
8.0,West Ham United,0,8.299999999999997,44.5,5.5,0.7026261236128473,9.419758489473068
8.0,Newcastle United,1,13.200000000000003,41.2,8.799999999999997,0.4474140551779577,14.993932106022092
8.0,West Ham United,0,14.0,31.0,19.0,0.2941379108771195,19.199283840810313
8.0,Newcastle United,0,10.799999999999997,62.3,12.299999999999997,0.43396237334027327,13.874999999999996
9.0,Brighton,0,29.5,63.4,13.399999999999999,0.21833682130651158,32.17630688876522
9.0,Brighton,0,12.0,70.5,20.5,0.2782112915338433,18.338910136646614
9.0,Chelsea,0,13.799999999999997,56.1,6.100000000000001,0.4633609259435022,15.022693666583232
9.0,Chelsea,1,11.5,50.0,0.0,0.5886070374795265,12.075
9.0,Brighton,0,17.400000000000006,45.9,4.100000000000001,0.38768901602219685,18.46334544442042
9.0,Chelsea,0,11.099999999999994,33.0,17.0,0.33566728448885935,16.060558053816184
9.0,Brighton,0,7.599999999999994,48.5,1.5,0.8507698970955825,8.039342323847139
9.0,Brighton,0,21.5,34.0,16.0,0.26688948833954546,24.855394283736477
9.0,Brighton,0,9.799999999999997,69.0,19.0,0.2982558178674976,16.075030326565482
9.0,Brighton,0,21.200000000000003,37.4,12.600000000000001,0.2884250068431012,23.718846936560812
9.0,Chelsea,0,3.5999999999999943,74.5,24.5,0.10829671731050115,16.36746849699122
9.0,Chelsea,0,25.900000000000006,48.9,1.1000000000000014,0.2673800620810504,27.204397622443327
9.0,Brighton,0,1.5,57.6,7.600000000000001,0.7072279975786939,5.185000000000001
9.0,Brighton,0,10.200000000000003,64.3,14.299999999999997,0.3956377125708609,14.181012834067953
9.0,Brighton,0,7.900000000000006,31.0,19.0,0.28411321933608114,14.877147744107404
9.0,Brighton,1,24.400000000000006,33.4,16.6,0.2421077393794336,27.79943344746436
9.0,Chelsea,1,25.599999999999994,40.6,9.399999999999999,0.2577269587518567,27.56567612085725
9.0,Brighton,0,5.400000000000006,55.3,5.299999999999997,0.9351587429603536,6.634525227927018
9.0,Chelsea,0,9.599999999999994,40.1,9.899999999999999,0.517498773778306,11.958914039326476
9.0,Chelsea,1,13.700000000000003,49.7,0.29999999999999716,0.49820814033400035,14.38632162854703
9.0,Chelsea,0,6.799999999999997,32.6,17.4,0.3058877202184472,13.375189718280634
9.0,Brighton,0,22.900000000000006,51.8,1.7999999999999972,0.3014232156790015,24.07344854814117
9.0,Chelsea,0,31.200000000000003,47.2,2.799999999999997,0.22184972587790533,32.81051660672231
10.0,Wolves,1,13.0,42.4,7.600000000000001,0.46871349042106875,14.516407957893717
10.0,Wolves,0,15.200000000000003,60.6,10.600000000000001,0.38440456013909957,17.3837193948821
10.0,Wolves,1,9.799999999999997,49.3,0.7000000000000028,0.6823664975142805,10.300054611505706
10.0,Wolves,0,21.799999999999997,33.8,16.200000000000003,0.2633618930035262,25.195892522393407
10.0,Sheffield United,0,10.700000000000003,56.1,6.100000000000001,0.5691346770129095,11.914128167851816
10.0,Sheffield United,0,4.099999999999994,67.4,17.400000000000006,0.23255639401592407,12.10161662754196
10.0,Sheffield United,0,13.799999999999997,67.5,17.5,0.3145964234660499,18.421474560957382
10.0,Sheffield United,0,10.099999999999994,32.2,17.799999999999997,0.32168676924136,15.694933099570697
10.0,Wolves,0,7.400000000000006,43.5,6.5,0.7201561118803994,8.844406424401814
